po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,defect_data_missing,delivery_date_issue,total_order_value,negotiated_total,savings_amount,savings_pct,lead_time_days,order_year,order_quarter,order_month,defect_rate,on_time,compliant,lead_time_category
PO-00333,Alpha_Inc,2022-03-12,2022-03-26,Packaging,Delivered,913,37.5,36.2,0,Yes,FALSE,Nothing,34237.5,33050.600000000006,1186.8999999999942,3.466666666666659,14,2022,1,2022-03-01,0,On Time,1,Short
PO-00334,Alpha_Inc,2023-09-02,2023-09-04,Packaging,Delivered,1784,85.01,76.69,37,Yes,FALSE,Nothing,151657.84,136814.96,14842.880000000005,9.787083872485598,2,2023,3,2023-09-01,2.0739910313901344,On Time,1,Short
PO-00335,Delta_Logistics,2022-03-11,NA,Raw Materials,Delivered,1893,55.8,52.35,0,Yes,FALSE,Missing for delivered,105629.4,99098.55,6530.849999999991,6.182795698924724,NA,2022,1,2022-03-01,0,NA,1,NA
PO-00336,Delta_Logistics,2023-11-23,2023-12-05,Electronics,Pending,538,34.3,32.25,84,No,FALSE,Nothing,18453.399999999998,17350.5,1102.8999999999978,5.976676384839642,12,2023,4,2023-11-01,15.613382899628252,On Time,0,Short
PO-00337,Delta_Logistics,2022-08-29,2022-09-15,Office Supplies,Pending,978,94.15,87.7,149,No,FALSE,Nothing,92078.70000000001,85770.6,6308.100000000006,6.850770047796074,17,2022,3,2022-08-01,15.235173824130879,Slightly Late,0,Moderate
PO-00338,Epsilon_Group,2023-02-18,2023-03-06,Raw Materials,Cancelled,1713,47.45,42.05,53,Yes,FALSE,Nothing,81281.85,72031.65,9250.200000000012,11.380400421496322,16,2023,1,2023-02-01,3.0939871570344426,Slightly Late,1,Moderate
PO-00339,Delta_Logistics,2022-05-03,2022-05-07,Raw Materials,Pending,600,60.1,57.92,95,No,FALSE,Nothing,36060,34752,1308,3.6272878535773705,4,2022,2,2022-05-01,15.833333333333332,On Time,0,Short
PO-00340,Alpha_Inc,2023-08-07,2023-08-25,Electronics,Pending,387,100.28,85.54,5,Yes,FALSE,Nothing,38808.36,33103.98,5704.379999999997,14.698843238930989,18,2023,3,2023-08-01,1.2919896640826873,Slightly Late,1,Moderate
PO-00341,Alpha_Inc,2022-09-10,2022-09-19,MRO,Pending,921,68.83,59.13,22,Yes,FALSE,Nothing,63392.43,54458.73,8933.699999999997,14.092692140055203,9,2022,3,2022-09-01,2.3887079261672097,On Time,1,Short
PO-00342,Beta_Supplies,2023-08-16,2023-08-30,MRO,Delivered,690,22.47,21.94,77,Yes,FALSE,Nothing,15504.3,15138.6,365.6999999999989,2.3587004895416004,14,2023,3,2023-08-01,11.159420289855072,On Time,1,Short
PO-00343,Alpha_Inc,2023-09-01,2023-09-21,Office Supplies,Cancelled,1852,104.04,94.89,36,Yes,FALSE,Nothing,192682.08000000002,175736.28,16945.800000000017,8.794694348327571,20,2023,3,2023-09-01,1.9438444924406046,Slightly Late,1,Moderate
PO-00344,Delta_Logistics,2022-02-10,2022-02-28,Electronics,Delivered,522,66.83,58.01,74,Yes,FALSE,Nothing,34885.26,30281.219999999998,4604.0400000000045,13.19766571898848,18,2022,1,2022-02-01,14.17624521072797,Slightly Late,1,Moderate
PO-00345,Delta_Logistics,2023-09-27,2023-10-06,Electronics,Delivered,200,44.16,43.13,21,Yes,FALSE,Nothing,8832,8626,206,2.332427536231871,9,2023,3,2023-09-01,10.5,On Time,1,Short
PO-00346,Gamma_Co,2022-03-25,2022-04-03,Packaging,Delivered,1488,22.76,21.99,0,Yes,FALSE,Nothing,33866.880000000005,32721.12,1145.7600000000057,3.383128295254847,9,2022,1,2022-03-01,0,On Time,1,Short
PO-00347,Epsilon_Group,2023-03-06,2023-03-16,Electronics,Delivered,1371,87.16,78.13,43,Yes,FALSE,Nothing,119496.36,107116.23,12380.130000000005,10.360256998623225,10,2023,1,2023-03-01,3.1363967906637495,On Time,1,Short
PO-00348,Alpha_Inc,2023-11-05,NA,Office Supplies,Delivered,1684,73.05,62.53,0,Yes,FALSE,Missing for delivered,123016.2,105300.52,17715.679999999993,14.40109514031485,NA,2023,4,2023-11-01,0,NA,1,NA
PO-00349,Epsilon_Group,2023-08-21,2023-08-27,Electronics,Delivered,312,63.52,58.09,0,Yes,FALSE,Nothing,19818.24,18124.08,1694.1599999999999,8.548488664987405,6,2023,3,2023-08-01,0,On Time,1,Short
PO-00350,Alpha_Inc,2023-08-02,2023-08-21,Packaging,Cancelled,1837,99.04,86.51,39,Yes,FALSE,Nothing,181936.48,158918.87,23017.610000000015,12.65145395799677,19,2023,3,2023-08-01,2.1230266739248775,Slightly Late,1,Moderate
PO-00351,Beta_Supplies,2023-06-20,2023-06-23,MRO,Delivered,193,87.86,81.74,21,Yes,FALSE,Nothing,16956.98,15775.82,1181.1599999999999,6.9656271340769464,3,2023,2,2023-06-01,10.880829015544041,On Time,1,Short
PO-00352,Beta_Supplies,2022-11-20,2022-11-21,Electronics,Delivered,395,24.83,23.96,31,Yes,FALSE,Nothing,9807.849999999999,9464.2,343.6499999999978,3.5038260169150117,1,2022,4,2022-11-01,7.848101265822785,On Time,1,Short
PO-00353,Epsilon_Group,2022-09-25,2022-10-12,Electronics,Cancelled,673,39.58,35.83,25,Yes,FALSE,Nothing,26637.34,24113.59,2523.75,9.474482061647297,17,2022,3,2022-09-01,3.7147102526002973,Slightly Late,1,Moderate
PO-00354,Delta_Logistics,2022-07-29,2022-08-12,Office Supplies,Cancelled,1066,33.33,28.47,162,No,FALSE,Nothing,35529.78,30349.02,5180.759999999998,14.58145814581458,14,2022,3,2022-07-01,15.196998123827393,On Time,0,Short
PO-00355,Gamma_Co,2023-11-17,2023-11-23,Packaging,Delivered,1645,85.42,80.78,73,No,FALSE,Nothing,140515.9,132883.1,7632.799999999988,5.431983142121283,6,2023,4,2023-11-01,4.437689969604863,On Time,0,Short
PO-00356,Alpha_Inc,2022-11-18,2022-11-29,Electronics,Delivered,930,13.67,11.95,16,Yes,FALSE,Nothing,12713.1,11113.5,1599.6000000000004,12.582297000731534,11,2022,4,2022-11-01,1.7204301075268817,On Time,1,Short
PO-00357,Alpha_Inc,2022-09-02,2022-09-21,Office Supplies,Delivered,51,63.74,56.1,0,Yes,FALSE,Nothing,3250.7400000000002,2861.1,389.6400000000003,11.986193912770633,19,2022,3,2022-09-01,0,Slightly Late,1,Moderate
PO-00358,Gamma_Co,2022-09-29,2022-10-01,Packaging,Delivered,946,81.77,71.65,55,Yes,FALSE,Nothing,77354.42,67780.90000000001,9573.51999999999,12.376177082059424,2,2022,3,2022-09-01,5.813953488372093,On Time,1,Short
PO-00359,Epsilon_Group,2023-02-10,2023-03-02,Raw Materials,Partially Delivered,1377,94.69,84.2,0,Yes,FALSE,Nothing,130388.12999999999,115943.40000000001,14444.729999999981,11.078255359594461,20,2023,1,2023-02-01,0,Slightly Late,1,Moderate
PO-00360,Epsilon_Group,2022-05-15,2022-05-18,Packaging,Cancelled,303,41.6,40.51,11,Yes,FALSE,Nothing,12604.800000000001,12274.529999999999,330.27000000000226,2.620192307692316,3,2022,2,2022-05-01,3.6303630363036308,On Time,1,Short
PO-00361,Alpha_Inc,2023-11-19,2023-12-03,Raw Materials,Delivered,1725,93.14,79.62,24,Yes,FALSE,Nothing,160666.5,137344.5,23322,14.51578269272063,14,2023,4,2023-11-01,1.391304347826087,On Time,1,Short
PO-00362,Beta_Supplies,2023-10-23,2023-11-07,Raw Materials,Cancelled,502,22.05,20.65,50,No,FALSE,Nothing,11069.1,10366.3,702.8000000000011,6.349206349206359,15,2023,4,2023-10-01,9.9601593625498,Slightly Late,0,Moderate
PO-00363,Gamma_Co,2022-11-04,2022-11-11,Packaging,Delivered,1110,90.49,80.03,61,Yes,FALSE,Nothing,100443.9,88833.3,11610.599999999991,11.559288319151282,7,2022,4,2022-11-01,5.495495495495495,On Time,1,Short
PO-00364,Alpha_Inc,2023-04-14,2023-04-18,Packaging,Delivered,1233,23.08,20.57,0,Yes,FALSE,Nothing,28457.64,25362.81,3094.829999999998,10.875216637781621,4,2023,2,2023-04-01,0,On Time,1,Short
PO-00365,Beta_Supplies,2022-11-20,2022-11-24,Office Supplies,Delivered,1064,48.04,43.6,94,Yes,FALSE,Nothing,51114.56,46390.4,4724.159999999996,9.242298084929221,4,2022,4,2022-11-01,8.834586466165414,On Time,1,Short
PO-00366,Epsilon_Group,2022-03-16,2022-04-04,Packaging,Partially Delivered,58,82.57,76.55,0,Yes,FALSE,Nothing,4789.0599999999995,4439.9,349.15999999999985,7.290783577570542,19,2022,1,2022-03-01,0,Slightly Late,1,Moderate
PO-00367,Beta_Supplies,2022-01-10,2022-01-20,MRO,Delivered,1306,23.49,20.17,116,No,FALSE,Nothing,30677.94,26342.02,4335.919999999998,14.133673903788832,10,2022,1,2022-01-01,8.88208269525268,On Time,0,Short
PO-00368,Delta_Logistics,2023-04-15,2023-04-28,Electronics,Delivered,1172,32.93,29.28,0,No,FALSE,Nothing,38593.96,34316.16,4277.799999999996,11.084117825690855,13,2023,2,2023-04-01,0,On Time,0,Short
PO-00369,Alpha_Inc,2023-09-29,NA,Packaging,Delivered,1732,82.5,71.71,24,Yes,FALSE,Missing for delivered,142890,124201.71999999999,18688.280000000013,13.078787878787887,NA,2023,3,2023-09-01,1.3856812933025404,NA,1,NA
PO-00370,Gamma_Co,2023-07-31,2023-08-07,Raw Materials,Delivered,865,81.54,71.59,39,Yes,FALSE,Nothing,70532.1,61925.350000000006,8606.75,12.202599950944325,7,2023,3,2023-07-01,4.508670520231214,On Time,1,Short
PO-00371,Beta_Supplies,2022-04-13,2022-04-20,Raw Materials,Delivered,257,68.72,66.92,22,Yes,FALSE,Nothing,17661.04,17198.44,462.6000000000022,2.619324796274734,7,2022,2,2022-04-01,8.560311284046692,On Time,1,Short
PO-00372,Epsilon_Group,2022-03-17,2022-03-26,Packaging,Delivered,1204,73.18,67.59,31,Yes,FALSE,Nothing,88108.72,81378.36,6730.360000000001,7.638699098114243,9,2022,1,2022-03-01,2.574750830564784,On Time,1,Short
PO-00373,Beta_Supplies,2023-07-05,2023-07-09,Electronics,Partially Delivered,453,64.14,60.18,51,Yes,FALSE,Nothing,29055.420000000002,27261.54,1793.880000000001,6.173994387277832,4,2023,3,2023-07-01,11.258278145695364,On Time,1,Short
PO-00374,Epsilon_Group,2022-08-07,2022-08-21,Electronics,Delivered,201,33.81,32.54,3,Yes,FALSE,Nothing,6795.81,6540.54,255.27000000000044,3.756285122744759,14,2022,3,2022-08-01,1.4925373134328357,On Time,1,Short
PO-00375,Delta_Logistics,2023-06-03,2023-06-16,Office Supplies,Delivered,103,44.61,42.88,10,Yes,FALSE,Nothing,4594.83,4416.64,178.1899999999996,3.878054247926467,13,2023,2,2023-06-01,9.70873786407767,On Time,1,Short
PO-00376,Epsilon_Group,2022-09-29,2022-10-07,Office Supplies,Delivered,1193,27.4,27.09,0,Yes,FALSE,Nothing,32688.199999999997,32318.37,369.8299999999981,1.131386861313864,8,2022,3,2022-09-01,0,On Time,1,Short
PO-00377,Gamma_Co,2022-05-16,2022-05-28,Office Supplies,Partially Delivered,1746,93.6,89.81,85,Yes,FALSE,Nothing,163425.59999999998,156808.26,6617.339999999967,4.049145299145291,12,2022,2,2022-05-01,4.868270332187858,On Time,1,Short
PO-00378,Delta_Logistics,2022-12-24,2022-12-26,Electronics,Delivered,1993,65.94,59.36,0,Yes,FALSE,Nothing,131418.41999999998,118304.48,13113.939999999988,9.97876857749469,2,2022,4,2022-12-01,0,On Time,1,Short
PO-00379,Beta_Supplies,2022-03-12,2022-03-27,Raw Materials,Delivered,677,46.54,43.11,0,No,FALSE,Nothing,31507.579999999998,29185.47,2322.109999999997,7.370004297378599,15,2022,1,2022-03-01,0,Slightly Late,0,Moderate
PO-00380,Alpha_Inc,2022-09-08,NA,Office Supplies,Pending,636,53.64,49.23,18,Yes,FALSE,Expected - Pending,34115.04,31310.28,2804.760000000002,8.22147651006712,NA,2022,3,2022-09-01,2.8301886792452833,NA,1,NA
PO-00381,Epsilon_Group,2023-01-14,2023-02-02,Packaging,Delivered,1698,100.97,98.73,52,Yes,FALSE,Nothing,171447.06,167643.54,3803.5199999999895,2.2184807368525252,19,2023,1,2023-01-01,3.0624263839811543,Slightly Late,1,Moderate
PO-00382,Gamma_Co,2022-10-19,2022-11-01,Office Supplies,Delivered,1493,24.87,22.89,56,Yes,FALSE,Nothing,37130.91,34174.770000000004,2956.1399999999994,7.96139927623643,13,2022,4,2022-10-01,3.750837240455459,On Time,1,Short
PO-00383,Alpha_Inc,2022-06-11,2022-06-25,Packaging,Delivered,1495,64.33,58.18,26,Yes,FALSE,Nothing,96173.34999999999,86979.1,9194.249999999985,9.560080833203791,14,2022,2,2022-06-01,1.7391304347826086,On Time,1,Short
PO-00384,Alpha_Inc,2023-03-25,2023-04-07,Packaging,Cancelled,153,59.42,52,3,Yes,FALSE,Nothing,9091.26,7956,1135.2600000000002,12.487377987209697,13,2023,1,2023-03-01,1.9607843137254901,On Time,1,Short
PO-00385,Delta_Logistics,2023-07-11,2023-07-22,Raw Materials,Cancelled,1925,70.88,63.41,292,Yes,FALSE,Nothing,136444,122064.25,14379.75,10.538939051918735,11,2023,3,2023-07-01,15.168831168831169,On Time,1,Short
PO-00386,Beta_Supplies,2023-12-22,2024-01-11,Packaging,Delivered,303,12.97,11.42,0,No,FALSE,Nothing,3929.9100000000003,3460.2599999999998,469.65000000000055,11.950655358519665,20,2023,4,2023-12-01,0,Slightly Late,0,Moderate
PO-00387,Alpha_Inc,2022-11-06,2022-11-18,Office Supplies,Delivered,1300,92.92,90.63,0,Yes,FALSE,Nothing,120796,117819,2977,2.4644855789926883,12,2022,4,2022-11-01,0,On Time,1,Short
PO-00388,Gamma_Co,2023-09-19,2023-09-23,Raw Materials,Delivered,1185,103.28,99.05,0,Yes,FALSE,Nothing,122386.8,117374.25,5012.550000000003,4.095662277304419,4,2023,3,2023-09-01,0,On Time,1,Short
PO-00389,Epsilon_Group,2023-11-01,2023-11-20,Raw Materials,Delivered,559,67.56,57.98,15,Yes,FALSE,Nothing,37766.04,32410.82,5355.220000000001,14.179988158673778,19,2023,4,2023-11-01,2.6833631484794274,Slightly Late,1,Moderate
PO-00390,Epsilon_Group,2023-06-26,2023-06-29,Electronics,Pending,1546,78.88,78,38,Yes,FALSE,Nothing,121948.48,120588,1360.479999999996,1.1156186612576007,3,2023,2,2023-06-01,2.457956015523933,On Time,1,Short
PO-00391,Epsilon_Group,2022-01-09,2022-01-19,Packaging,Delivered,148,93.02,85.96,4,Yes,FALSE,Nothing,13766.96,12722.08,1044.8799999999992,7.589765641797467,10,2022,1,2022-01-01,2.7027027027027026,On Time,1,Short
PO-00392,Delta_Logistics,2023-11-15,2023-11-23,Office Supplies,Delivered,202,81.75,78.26,37,No,FALSE,Nothing,16513.5,15808.52,704.9799999999996,4.2691131498470885,8,2023,4,2023-11-01,18.316831683168317,On Time,0,Short
PO-00393,Gamma_Co,2023-07-22,2023-07-28,Packaging,Delivered,1934,25.86,25.6,78,Yes,FALSE,Nothing,50013.24,49510.4,502.8399999999965,1.0054137664346403,6,2023,3,2023-07-01,4.033092037228542,On Time,1,Short
PO-00394,Alpha_Inc,2022-11-03,2022-11-07,Office Supplies,Delivered,963,64.96,64.07,20,Yes,FALSE,Nothing,62556.479999999996,61699.409999999996,857.0699999999997,1.3700738916256168,4,2022,4,2022-11-01,2.0768431983385254,On Time,1,Short
PO-00395,Gamma_Co,2023-11-11,2023-11-18,MRO,Delivered,1969,71.71,61.96,0,Yes,FALSE,Nothing,141196.99,121999.24,19197.749999999985,13.596430065541757,7,2023,4,2023-11-01,0,On Time,1,Short
PO-00396,Delta_Logistics,2022-04-17,NA,Electronics,Delivered,927,48.89,46.05,138,Yes,FALSE,Missing for delivered,45321.03,42688.35,2632.6800000000003,5.808958887298023,NA,2022,2,2022-04-01,14.886731391585762,NA,1,NA
PO-00397,Delta_Logistics,2022-05-18,2022-05-23,Raw Materials,Cancelled,387,77.81,69.04,67,Yes,FALSE,Nothing,30112.47,26718.480000000003,3393.989999999998,11.271044852846671,5,2022,2,2022-05-01,17.31266149870801,On Time,1,Short
PO-00398,Beta_Supplies,2022-09-28,2022-10-03,Electronics,Delivered,1779,97.86,94.36,176,Yes,FALSE,Nothing,174092.94,167866.44,6226.5,3.5765379113018603,5,2022,3,2022-09-01,9.89319842608207,On Time,1,Short
PO-00399,Gamma_Co,2022-04-29,2022-05-05,MRO,Pending,871,94.7,92.66,46,Yes,FALSE,Nothing,82483.7,80706.86,1776.8399999999965,2.1541710665258775,6,2022,2,2022-04-01,5.281285878300804,On Time,1,Short
PO-00400,Epsilon_Group,2022-04-20,2022-04-23,Electronics,Delivered,1236,51.33,44.03,25,Yes,FALSE,Nothing,63443.88,54421.08,9022.799999999996,14.221702707968046,3,2022,2,2022-04-01,2.0226537216828477,On Time,1,Short
PO-00401,Delta_Logistics,2023-07-21,2023-08-06,Electronics,Delivered,1793,22.01,21.78,285,Yes,FALSE,Nothing,39463.93,39051.54,412.3899999999994,1.0449795547478438,16,2023,3,2023-07-01,15.895147796988288,Slightly Late,1,Moderate
PO-00402,Delta_Logistics,2022-06-09,2022-06-28,MRO,Delivered,1006,101.1,89.04,139,Yes,FALSE,Nothing,101706.59999999999,89574.24,12132.359999999986,11.928783382789307,19,2022,2,2022-06-01,13.817097415506957,Slightly Late,1,Moderate
PO-00403,Beta_Supplies,2022-10-06,2022-10-21,Electronics,Cancelled,1754,89.35,86.54,161,No,FALSE,Nothing,156719.9,151791.16,4928.739999999991,3.144935646334626,15,2022,4,2022-10-01,9.179019384264537,Slightly Late,0,Moderate
PO-00404,Epsilon_Group,2022-10-16,2022-11-04,Electronics,Delivered,210,22.17,21.32,10,Yes,FALSE,Nothing,4655.700000000001,4477.2,178.5000000000009,3.8340099233198073,19,2022,4,2022-10-01,4.761904761904762,Slightly Late,1,Moderate
PO-00405,Delta_Logistics,2023-09-12,2023-10-02,MRO,Delivered,1653,102.16,91.91,217,Yes,FALSE,Nothing,168870.47999999998,151927.22999999998,16943.25,10.033281127642914,20,2023,3,2023-09-01,13.127646702964308,Slightly Late,1,Moderate
PO-00406,Alpha_Inc,2022-08-04,2022-08-15,MRO,Partially Delivered,850,91.38,88.41,24,Yes,FALSE,Nothing,77673,75148.5,2524.5,3.250164149704529,11,2022,3,2022-08-01,2.823529411764706,On Time,1,Short
PO-00407,Epsilon_Group,2022-12-18,2022-12-21,Raw Materials,Delivered,447,59.81,57.92,13,Yes,FALSE,Nothing,26735.07,25890.24,844.8299999999981,3.160006687844843,3,2022,4,2022-12-01,2.9082774049217,On Time,1,Short
PO-00408,Gamma_Co,2022-07-28,2022-08-07,Office Supplies,Delivered,1350,65.11,56.95,71,Yes,FALSE,Nothing,87898.5,76882.5,11016,12.53263707571801,10,2022,3,2022-07-01,5.2592592592592595,On Time,1,Short
PO-00409,Beta_Supplies,2023-12-05,2023-12-24,Office Supplies,Delivered,865,51.19,47.76,83,Yes,FALSE,Nothing,44279.35,41312.4,2966.949999999997,6.700527446766946,19,2023,4,2023-12-01,9.595375722543352,Slightly Late,1,Moderate
PO-00410,Alpha_Inc,2023-10-12,2023-10-29,MRO,Delivered,1989,16.5,15.89,57,Yes,FALSE,Nothing,32818.5,31605.210000000003,1213.2899999999972,3.6969696969696937,17,2023,4,2023-10-01,2.865761689291101,Slightly Late,1,Moderate
PO-00411,Alpha_Inc,2022-09-28,2022-10-13,Office Supplies,Delivered,1577,41.77,39.58,32,Yes,FALSE,Nothing,65871.29000000001,62417.659999999996,3453.630000000012,5.242997366531014,15,2022,3,2022-09-01,2.029169308814204,Slightly Late,1,Moderate
PO-00412,Gamma_Co,2023-06-02,2023-06-04,Packaging,Pending,1969,89.25,87.28,108,No,FALSE,Nothing,175733.25,171854.32,3878.929999999993,2.207282913165265,2,2023,2,2023-06-01,5.485017775520569,On Time,0,Short
PO-00413,Beta_Supplies,2023-05-16,2023-05-26,Packaging,Partially Delivered,1465,11.25,9.61,151,Yes,FALSE,Nothing,16481.25,14078.65,2402.6000000000004,14.577777777777785,10,2023,2,2023-05-01,10.30716723549488,On Time,1,Short
PO-00414,Delta_Logistics,2022-09-15,2022-09-18,Packaging,Pending,1208,41.62,39.46,0,Yes,FALSE,Nothing,50276.96,47667.68,2609.279999999999,5.189812590100905,3,2022,3,2022-09-01,0,On Time,1,Short
PO-00415,Beta_Supplies,2022-02-22,2022-03-11,Raw Materials,Delivered,1268,46.06,45.26,123,Yes,FALSE,Nothing,58404.08,57389.68,1014.4000000000015,1.7368649587494664,17,2022,1,2022-02-01,9.700315457413248,Slightly Late,1,Moderate
PO-00416,Delta_Logistics,2022-04-05,2022-04-24,Office Supplies,Delivered,450,59.24,55.03,68,No,FALSE,Nothing,26658,24763.5,1894.5,7.106684672518569,19,2022,2,2022-04-01,15.11111111111111,Slightly Late,0,Moderate
PO-00417,Gamma_Co,2023-10-12,2023-10-14,Electronics,Partially Delivered,689,102.53,95.23,38,Yes,FALSE,Nothing,70643.17,65613.47,5029.699999999997,7.119867355895833,2,2023,4,2023-10-01,5.515239477503629,On Time,1,Short
PO-00418,Gamma_Co,2023-03-10,2023-03-29,MRO,Delivered,1106,44.05,38.6,51,Yes,FALSE,Nothing,48719.299999999996,42691.6,6027.699999999997,12.372304199772977,19,2023,1,2023-03-01,4.61121157323689,Slightly Late,1,Moderate
PO-00419,Alpha_Inc,2022-10-11,2022-10-22,Office Supplies,Delivered,737,43.08,42.58,21,Yes,FALSE,Nothing,31749.96,31381.46,368.5,1.1606313834726092,11,2022,4,2022-10-01,2.8493894165535956,On Time,1,Short
PO-00420,Alpha_Inc,2022-02-15,2022-03-04,Raw Materials,Delivered,509,76.76,74.72,7,No,FALSE,Nothing,39070.840000000004,38032.479999999996,1038.3600000000079,2.6576341844710867,17,2022,1,2022-02-01,1.37524557956778,Slightly Late,0,Moderate
PO-00421,Alpha_Inc,2022-01-04,2022-01-06,Electronics,Delivered,1004,50.7,46.59,27,Yes,FALSE,Nothing,50902.8,46776.36,4126.440000000002,8.106508875739642,2,2022,1,2022-01-01,2.689243027888446,On Time,1,Short
PO-00422,Gamma_Co,2022-12-08,2022-12-19,MRO,Pending,1956,31.88,28.48,86,Yes,FALSE,Nothing,62357.28,55706.88,6650.4000000000015,10.664993726474274,11,2022,4,2022-12-01,4.396728016359918,On Time,1,Short
PO-00423,Delta_Logistics,2022-05-14,NA,Electronics,Delivered,519,51.73,47.52,81,No,FALSE,Missing for delivered,26847.87,24662.88,2184.989999999998,8.138410980088912,NA,2022,2,2022-05-01,15.606936416184972,NA,0,NA
PO-00424,Gamma_Co,2023-10-15,2023-10-21,MRO,Partially Delivered,1448,25.06,21.62,84,Yes,FALSE,Nothing,36286.88,31305.760000000002,4981.119999999995,13.727055067837183,6,2023,4,2023-10-01,5.801104972375691,On Time,1,Short
PO-00425,Gamma_Co,2022-09-26,2022-10-11,Packaging,Delivered,1095,26.91,23.75,53,Yes,FALSE,Nothing,29466.45,26006.25,3460.2000000000007,11.742846525455223,15,2022,3,2022-09-01,4.840182648401827,Slightly Late,1,Moderate
PO-00426,Alpha_Inc,2022-06-15,NA,MRO,Delivered,799,56.22,49.51,18,Yes,FALSE,Missing for delivered,44919.78,39558.49,5361.290000000001,11.93525435787976,NA,2022,2,2022-06-01,2.252816020025031,NA,1,NA
PO-00427,Beta_Supplies,2023-03-29,2023-04-18,MRO,Partially Delivered,1743,51.04,47.15,160,Yes,FALSE,Nothing,88962.72,82182.45,6780.270000000004,7.621473354231976,20,2023,1,2023-03-01,9.179575444635686,Slightly Late,1,Moderate
PO-00428,Alpha_Inc,2023-07-19,2023-07-31,Raw Materials,Delivered,87,100.65,85.56,1,Yes,FALSE,Nothing,8756.550000000001,7443.72,1312.8300000000008,14.992548435171388,12,2023,3,2023-07-01,1.1494252873563218,On Time,1,Short
PO-00429,Beta_Supplies,2023-12-24,NA,Raw Materials,Delivered,279,47.52,46.5,28,No,FALSE,Missing for delivered,13258.080000000002,12973.5,284.58000000000175,2.146464646464653,NA,2023,4,2023-12-01,10.03584229390681,NA,0,NA
PO-00430,Delta_Logistics,2023-03-14,2023-03-25,Raw Materials,Delivered,1438,66.61,58.5,237,Yes,FALSE,Nothing,95785.18,84123,11662.179999999993,12.175349046689686,11,2023,1,2023-03-01,16.481223922114047,On Time,1,Short
PO-00431,Delta_Logistics,2023-07-29,2023-07-31,Office Supplies,Partially Delivered,612,72.93,63.32,99,Yes,FALSE,Nothing,44633.16,38751.840000000004,5881.32,13.177019059372007,2,2023,3,2023-07-01,16.176470588235293,On Time,1,Short
PO-00432,Epsilon_Group,2022-01-10,2022-01-21,Packaging,Pending,487,11.18,10.63,15,Yes,FALSE,Nothing,5444.66,5176.81,267.84999999999945,4.919499105545608,11,2022,1,2022-01-01,3.0800821355236137,On Time,1,Short
PO-00433,Epsilon_Group,2022-04-25,2022-04-29,Packaging,Partially Delivered,1849,70.76,69.25,51,Yes,FALSE,Nothing,130835.24,128043.25,2791.9900000000052,2.1339739966082605,4,2022,2,2022-04-01,2.758247701460249,On Time,1,Short
PO-00434,Epsilon_Group,2022-03-19,2022-04-01,MRO,Partially Delivered,1356,26.28,25.44,47,Yes,FALSE,Nothing,35635.68,34496.64,1139.0400000000009,3.1963470319634695,13,2022,1,2022-03-01,3.466076696165192,On Time,1,Short
PO-00435,Delta_Logistics,2023-12-09,2023-12-29,Raw Materials,Delivered,76,107.59,96.33,10,Yes,FALSE,Nothing,8176.84,7321.08,855.7600000000002,10.465656659540853,20,2023,4,2023-12-01,13.157894736842104,Slightly Late,1,Moderate
PO-00436,Alpha_Inc,2022-06-02,2022-06-13,Packaging,Partially Delivered,275,23.96,20.44,0,Yes,FALSE,Nothing,6589,5621,968,14.69115191986644,11,2022,2,2022-06-01,0,On Time,1,Short
PO-00437,Alpha_Inc,2023-07-13,2023-07-18,Packaging,Delivered,1350,51.57,48.07,0,Yes,FALSE,Nothing,69619.5,64894.5,4725,6.78689160364553,5,2023,3,2023-07-01,0,On Time,1,Short
PO-00438,Alpha_Inc,2022-02-06,NA,MRO,Delivered,847,17.77,17.39,0,Yes,FALSE,Missing for delivered,15051.19,14729.33,321.8600000000006,2.138435565559927,NA,2022,1,2022-02-01,0,NA,1,NA
PO-00439,Gamma_Co,2023-01-14,2023-01-27,MRO,Delivered,1682,105.7,101.3,94,Yes,FALSE,Nothing,177787.4,170386.6,7400.799999999988,4.162724692526022,13,2023,1,2023-01-01,5.58858501783591,On Time,1,Short
PO-00440,Epsilon_Group,2023-08-20,2023-08-23,Electronics,Delivered,333,60.44,58.54,8,Yes,FALSE,Nothing,20126.52,19493.82,632.7000000000007,3.143613500992718,3,2023,3,2023-08-01,2.4024024024024024,On Time,1,Short
PO-00441,Alpha_Inc,2023-07-20,2023-08-02,Electronics,Cancelled,928,69.31,67.26,20,Yes,FALSE,Nothing,64319.68,62417.280000000006,1902.3999999999942,2.957726157841577,13,2023,3,2023-07-01,2.1551724137931036,On Time,1,Short
PO-00442,Epsilon_Group,2022-06-01,2022-06-12,MRO,Partially Delivered,1009,16.44,16.18,0,Yes,FALSE,Nothing,16587.960000000003,16325.619999999999,262.3400000000038,1.5815085158150948,11,2022,2,2022-06-01,0,On Time,1,Short
PO-00443,Epsilon_Group,2023-03-17,2023-04-03,Electronics,Pending,1554,82.92,74.82,44,Yes,FALSE,Nothing,128857.68000000001,116270.27999999998,12587.400000000023,9.768451519536914,17,2023,1,2023-03-01,2.8314028314028317,Slightly Late,1,Moderate
